train_id,date,rolling_stock_fitness,signalling_fitness,telecom_fitness,job_card_status,branding_hours,branding_total,mileage,cleaning_slot,stabling_bay,shunting_time_minutes,induction_status,induction_score,punctuality,maintenance_cost,sla_penalty,is_serviceable,branding_sla_met,mileage_balance_deviation
18,2024-04-16,True,True,True,open,8.373547912659824,523.3546821046679,58808.251040514435,,,55,maintenance,0.0,,1448.787270054579,0,False,True,13289.648142471684
20,2024-04-16,True,True,True,open,8.86166212561087,466.2946733731773,63214.249468421964,,,55,maintenance,0.0,,3261.362492119901,0,False,True,8883.649714564155
23,2024-04-16,True,True,True,open,11.274529632239638,439.1588299604061,71119.5381837803,1.0,,55,maintenance,0.0,,1726.1159316472886,0,False,True,978.3609992058191
8,2024-04-17,True,True,True,closed,11.058358347247289,476.8606270766646,69547.82523481622,,,55,revenue,87.03630100129702,1.0,0.0,0,True,True,2777.611941834999
4,2024-04-17,True,True,True,closed,8.676212359629563,531.182543328947,61368.51604717876,,,55,revenue,78.79651420734447,1.0,0.0,0,True,True,10956.92112947246
13,2024-04-17,True,True,True,closed,6.766616113129635,549.0382590052893,79828.55936228254,,2.0,10,revenue,76.32871268067775,1.0,0.0,1000,True,False,7503.1221856313205
6,2024-04-17,True,True,True,closed,10.36494867862866,558.0134097969344,54880.92062572207,,,55,revenue,72.43019846493438,1.0,0.0,0,True,True,17444.516550929147
23,2024-04-17,True,True,True,closed,4.12067236213027,443.27950232253636,71475.14389485362,,,55,revenue,69.62500081144553,1.0,0.0,1000,True,False,850.2932817975961
7,2024-04-17,True,True,True,closed,9.28821452156112,534.3888867110365,49731.29930669161,,8.0,40,revenue,67.36492402047615,1.0,0.0,0,True,True,22594.13786995961
24,2024-04-17,True,True,True,closed,5.903386131735898,526.7504584204507,85529.93242640134,,4.0,20,revenue,66.4988525987975,1.0,0.0,1000,True,False,13204.495249750122
19,2024-04-17,True,True,True,closed,5.735382561094918,509.75908840603887,59996.93854791514,,1.0,5,revenue,66.1430014152586,1.0,0.0,1000,True,False,12328.49862873608
10,2024-04-17,True,True,True,closed,7.421585044760684,515.6647148895158,97428.83915026579,,,55,revenue,62.18389804383182,1.0,0.0,1000,True,False,25103.40197361457
11,2024-04-17,True,True,True,closed,8.401753592191081,538.8332812138804,37249.46490441995,3.0,,55,revenue,54.693935236077635,1.0,0.0,0,True,True,35075.97227223127
16,2024-04-17,True,True,True,closed,11.326364109526423,534.0391333879106,36467.35910822099,5.0,,55,revenue,54.26836256899365,1.0,0.0,0,True,True,35858.07806843023
18,2024-04-17,True,True,True,closed,3.015870411041502,526.3705525157094,59010.91017289631,,,55,revenue,51.789703912735824,1.0,0.0,1000,True,False,13314.527003754913
3,2024-04-17,True,True,True,closed,9.39599987146724,544.6473608495628,111002.72567351753,,,55,revenue,51.25824667605907,1.0,0.0,0,True,True,38677.28849686631
9,2024-04-17,True,True,True,closed,1.993850430150745,531.6291822284918,81356.28509070526,,7.0,35,revenue,50.92315466271537,1.0,0.0,1000,True,False,9030.847914054044
14,2024-04-17,True,True,True,closed,1.2183710693331329,466.8083376878764,77386.25843642125,,10.0,50,revenue,50.913141812357125,1.0,0.0,1000,True,False,5060.821259770033
25,2024-04-17,True,True,True,closed,8.241593508910169,512.5565258857728,112871.77496770311,,9.0,45,revenue,49.395852427078324,1.0,0.0,0,True,True,40546.33779105189
5,2024-04-17,True,True,True,closed,6.559892793394548,526.731815147239,107927.49043992185,,,55,revenue,47.222672895912595,1.0,0.0,1000,True,False,35602.05326327063
20,2024-04-17,True,True,True,closed,0.45841191358247935,466.7530852867598,63609.65861347089,1.0,6.0,30,revenue,43.40840985334824,1.0,0.0,1000,True,False,8715.778563180327
15,2024-04-17,True,True,True,closed,2.514905995614339,550.1753139923819,46021.031673345766,,3.0,15,revenue,36.33826595976667,1.0,0.0,1000,True,False,26304.405503305454
12,2024-04-17,True,True,True,closed,4.7139384900601256,466.2520101481468,117703.2738684495,,5.0,25,revenue,28.084295755905323,1.0,0.0,1000,True,False,45377.83669179828
17,2024-04-17,True,True,True,closed,3.4539506142014886,509.05086124609716,118402.33981970172,2.0,,55,standby,20.96531243429184,,0.0,0,True,False,46076.902643050504
1,2024-04-17,False,False,False,closed,9.459151400681051,493.8202673282675,37447.616923212794,,,55,standby,0.0,,0.0,0,False,True,34877.820253438425
2,2024-04-17,False,False,False,closed,11.531717584132771,526.4327436272793,54944.90754923387,,,55,standby,0.0,,0.0,0,False,True,17380.529627417352
21,2024-04-17,True,True,True,open,3.1570725230563097,525.5665990562279,49884.27023091176,4.0,,55,maintenance,0.0,,3232.2015172229258,0,False,False,22441.16694573946
22,2024-04-17,True,True,True,open,3.6300637881132474,573.7474852493013,67062.58734802085,,,55,maintenance,0.0,,3653.655131815273,0,False,False,5262.849828630366
23,2024-04-18,True,True,True,closed,11.563325171784872,454.8428274943212,71699.41488579642,,4.0,20,revenue,89.14970671820241,1.0,0.0,0,True,True,820.922083769532
13,2024-04-18,True,True,True,closed,11.092453275065898,560.1307122803552,79967.03280672272,,1.0,5,revenue,82.49687781436867,1.0,0.0,0,True,True,7446.695837156774
20,2024-04-18,True,True,True,closed,9.342981109404448,476.09606639616425,63820.89950705197,,2.0,10,revenue,81.28422143681968,1.0,0.0,0,True,True,8699.437462513983
22,2024-04-18,True,True,True,closed,6.801485446287188,580.5489706955885,67266.89516605598,,,55,revenue,78.74457740280558,1.0,0.0,1000,True,False,5253.441803509966
24,2024-04-18,True,True,True,closed,10.133943719584021,536.8844021400348,85711.59943791649,,10.0,50,revenue,76.79550475024988,1.0,0.0,0,True,True,13191.262468350542
18,2024-04-18,True,True,True,closed,11.508107285135708,537.8786598008451,59180.46025301436,,8.0,40,revenue,76.68547299624508,1.0,0.0,0,True,True,13339.87671655159
9,2024-04-18,True,True,True,closed,6.880101259673454,538.5092834881652,81463.81260902036,1.0,,55,revenue,75.36965838431323,1.0,0.0,1000,True,False,8943.47563945441
15,2024-04-18,True,True,True,closed,9.624264800622806,559.7995787930047,46287.79090790221,,,55,revenue,63.69559449669455,1.0,0.0,0,True,True,26232.546061663743
21,2024-04-18,True,True,True,closed,7.077234084450367,532.6438331406782,50327.72165884205,4.0,7.0,35,revenue,62.945003476512376,1.0,0.0,1000,True,False,22192.6153107239
4,2024-04-18,True,True,True,closed,4.181323499385027,535.363866828332,61718.20963125327,,,55,revenue,59.949696367452674,1.0,0.0,1000,True,False,10802.127338312683
6,2024-04-18,True,True,True,closed,5.109675638096066,563.1230854350305,55108.445997085546,,,55,revenue,58.10386163955117,1.0,0.0,1000,True,False,17411.890972480403
8,2024-04-18,True,True,True,closed,2.157139621343269,479.0177666980079,69884.00331387822,,,55,revenue,58.00808616488135,1.0,0.0,1000,True,False,2636.333655687733
11,2024-04-18,True,True,True,closed,8.666570293763641,547.499851507644,37554.54559834164,,,55,revenue,54.924027727768724,1.0,0.0,0,True,True,34965.79137122431
14,2024-04-18,True,True,True,closed,1.9035655682223904,468.7119032560988,77577.89752327952,3.0,,55,revenue,54.45700658134192,1.0,0.0,1000,True,False,5057.560553713571
16,2024-04-18,True,True,True,closed,10.359436954735735,544.3985703426464,36586.546371907716,,,55,revenue,54.14192193156977,1.0,0.0,0,True,True,35933.79059765823
19,2024-04-18,True,True,True,closed,2.643148410124128,512.402236816163,60365.06230764809,,5.0,25,revenue,50.88724342188456,1.0,0.0,1000,True,False,12155.274661917858
25,2024-04-18,True,True,True,closed,11.052519943465576,523.6090458292383,113224.5557500757,2.0,,55,revenue,49.45366220894811,1.0,0.0,0,True,True,40704.21878050975
10,2024-04-18,True,True,True,closed,4.352185764996358,520.0169006545121,97597.07458232208,,3.0,15,revenue,46.65752685136722,1.0,0.0,1000,True,False,25076.73761275613
7,2024-04-18,True,True,True,closed,3.241602250689471,537.630488961726,50058.18944764183,,6.0,30,revenue,43.61387338348774,1.0,0.0,1000,True,False,22462.14752192412
5,2024-04-18,True,True,True,closed,4.44523908124328,531.1770542284822,108107.40264927705,,9.0,45,revenue,36.62414214294576,1.0,0.0,1000,True,False,35587.0656797111
3,2024-04-18,True,True,True,closed,4.937016462638285,549.5843773122011,111002.72567351753,,,55,standby,36.00779381632512,,0.0,0,True,False,38482.38870395158
17,2024-04-18,True,True,True,closed,1.9744243773074883,511.02528562340467,118402.33981970172,,,55,standby,13.79521924348694,,0.0,0,True,False,45882.002850135774
1,2024-04-18,False,False,False,closed,0.8984011707017951,494.7186684989693,37447.616923212794,,,55,standby,0.0,,0.0,0,False,False,35072.720046353155
2,2024-04-18,False,False,False,open,8.172472472758471,526.4327436272793,54944.90754923387,5.0,,55,maintenance,0.0,,3880.2913307994786,0,False,True,17575.429420332082
12,2024-04-18,True,True,True,open,7.305083116751797,466.2520101481468,117703.2738684495,,,55,maintenance,0.0,,2653.979730188404,0,False,False,45182.93689888355
13,2024-04-19,True,True,True,closed,7.480464768055871,567.611177048411,80234.78078472092,,6.0,30,revenue,79.95562800312257,1.0,0.0,1000,True,False,7505.363002425598
8,2024-04-19,True,True,True,closed,5.649523418095912,484.6672901161038,70100.79507440647,2.0,9.0,45,revenue,75.61128343479183,1.0,0.0,1000,True,False,2628.622707888848
23,2024-04-19,True,True,True,closed,5.13061217094771,459.9734396652689,71918.58460192588,,5.0,25,revenue,74.83213877096902,1.0,0.0,1000,True,False,810.8331803694455
20,2024-04-19,True,True,True,closed,5.753555877435451,481.8496222735997,64221.469600892524,5.0,3.0,15,revenue,70.06834192466327,1.0,0.0,1000,True,False,8507.948181402797
4,2024-04-19,True,True,True,closed,5.304425455048255,540.6682922833802,61981.01379929923,,,55,revenue,65.71999993692859,1.0,0.0,1000,True,False,10748.40398299609
18,2024-04-19,True,True,True,closed,4.990643898712854,542.8693036995579,59544.853899279864,,,55,revenue,61.613342777012676,1.0,0.0,1000,True,False,13184.563883015457
2,2024-04-19,True,True,True,closed,5.472799761409059,531.9055433886883,55247.31884843783,,,55,revenue,59.788569386713206,1.0,0.0,1000,True,False,17482.098933857487
24,2024-04-19,True,True,True,closed,4.389632080928649,541.2740342209635,85878.58938674371,,7.0,35,revenue,58.7568979362927,1.0,0.0,1000,True,False,13149.171604448391
11,2024-04-19,True,True,True,closed,10.236662751358672,557.7365142590028,37942.026881088925,,10.0,50,revenue,55.03420862877569,1.0,0.0,0,True,True,34787.390901206396
6,2024-04-19,True,True,True,closed,3.54005499242881,566.6631404274593,55581.26176411753,,,55,revenue,50.28838398966364,1.0,0.0,1000,True,False,17148.15601817779
25,2024-04-19,True,True,True,closed,8.519744727732508,532.1287905569708,113591.64113135404,,4.0,20,revenue,49.29578121949025,1.0,0.0,0,True,True,40862.223349058724
15,2024-04-19,True,True,True,closed,4.860858454846918,564.6604372478516,46511.27605435818,,,55,revenue,48.07174621257086,1.0,0.0,1000,True,False,26218.141727937138
19,2024-04-19,True,True,True,closed,1.7393378132575568,514.1415746294206,60791.0545885865,,,55,revenue,46.541414404369924,1.0,0.0,1000,True,False,11938.363193708821
9,2024-04-19,True,True,True,closed,0.8121508874452594,539.3214343756105,81795.31575309653,,,55,revenue,45.11727879777189,1.0,0.0,1000,True,False,9065.897970801205
21,2024-04-19,True,True,True,closed,0.8186499390942803,533.4624830797725,50582.40140083656,,2.0,10,revenue,31.900634384747498,1.0,0.0,1000,True,False,22147.016381458758
12,2024-04-19,True,True,True,closed,5.411206745575105,471.6632168937219,117835.60523919527,,8.0,40,revenue,31.873096828991983,1.0,0.0,1000,True,False,45106.18745689995
17,2024-04-19,True,True,True,closed,5.293746515097362,516.319032138502,118589.52116995536,,,55,revenue,30.586729725351034,1.0,0.0,1000,True,False,45860.10338766004
3,2024-04-19,True,True,True,closed,3.0344983521932645,552.6188756643944,111128.78770813851,3.0,,55,revenue,26.69010305701474,1.0,0.0,1000,True,False,38399.36992584319
16,2024-04-19,True,True,True,closed,0.3560424996184599,544.7546128422648,36704.07057915996,,1.0,5,revenue,15.846421900434066,1.0,0.0,1000,True,False,36025.34720313536
1,2024-04-19,False,False,False,closed,6.697190806483751,501.41585930545307,37447.616923212794,4.0,,55,standby,0.0,,0.0,0,False,False,35281.80085908253
5,2024-04-19,True,True,True,open,3.550318085378074,531.1770542284822,108107.40264927705,,,55,standby,0.0,,0.0,0,False,False,35377.98486698173
7,2024-04-19,True,True,True,open,7.02490284661286,537.630488961726,50058.18944764183,,,55,standby,0.0,,0.0,0,False,False,22671.22833465349
10,2024-04-19,True,True,True,open,11.558220986975728,520.0169006545121,97597.07458232208,1.0,,55,maintenance,0.0,,2054.536015968818,0,False,True,24867.656800026758
14,2024-04-19,True,True,True,open,5.695608634010256,468.7119032560988,77577.89752327952,,,55,maintenance,0.0,,1371.852262180396,0,False,False,4848.479740984199
22,2024-04-19,True,True,True,open,8.659429693463398,580.5489706955885,67266.89516605598,,,55,maintenance,0.0,,2947.8044283856407,0,False,True,5462.522616239337
23,2024-04-20,True,True,True,closed,9.034825705730887,469.0082653709998,72380.84570849502,,,55,revenue,89.18916681963056,1.0,0.0,0,True,True,555.1241303277056
8,2024-04-20,True,True,True,closed,10.378599254456851,495.04588937056064,70454.25341667084,,4.0,20,revenue,87.37137729211115,1.0,0.0,0,True,True,2481.7164221518906
9,2024-04-20,True,True,True,closed,6.770466336032026,546.0919007116424,82267.06030191436,,3.0,15,revenue,74.78643370935893,1.0,0.0,1000,True,False,9331.090463091634
2,2024-04-20,True,True,True,closed,10.927769315518521,542.8333127042068,55371.09275480532,,10.0,50,revenue,72.51790106614251,1.0,0.0,0,True,True,17564.877084017404
22,2024-04-20,True,True,True,closed,4.88636411275467,585.4353348083432,67441.90657724145,5.0,7.0,35,revenue,68.96929794753402,1.0,0.0,1000,True,False,5494.063261581279
21,2024-04-20,True,True,True,closed,11.018681747979814,544.4811648277523,50877.610410284346,,1.0,5,revenue,67.85298361854124,1.0,0.0,0,True,True,22058.35942853838
14,2024-04-20,True,True,True,closed,4.2616506466969355,472.97355390279574,77903.27440831825,,,55,revenue,66.45977349250047,1.0,0.0,1000,True,False,4967.304569495522
11,2024-04-20,True,True,True,closed,9.381174049696568,567.1176883086994,38199.59689295014,4.0,,55,revenue,55.21260909879361,1.0,0.0,0,True,True,34736.37294587259
5,2024-04-20,True,True,True,closed,11.613694643695226,542.7907488721775,108476.0450727041,,8.0,40,revenue,54.62201513301827,1.0,0.0,0,True,True,35540.075233881376
24,2024-04-20,True,True,True,closed,3.2035113778388826,544.4775455988024,86177.33211433106,,,55,revenue,52.86838528474602,1.0,0.0,1000,True,False,13241.362275508334
7,2024-04-20,True,True,True,closed,3.778217017715298,541.4087059794413,50160.94594442335,,2.0,10,revenue,46.219856753923,1.0,0.0,1000,True,False,22775.023894399375
18,2024-04-20,True,True,True,closed,0.9809790120781221,543.850282711636,60034.68168072613,,6.0,30,revenue,41.72033117737515,1.0,0.0,1000,True,False,12901.288158096599
15,2024-04-20,True,True,True,closed,0.93056064931951,565.5909978971712,46856.9226159119,,9.0,45,revenue,28.434661518660413,1.0,0.0,1000,True,False,26079.047222910827
10,2024-04-20,True,True,True,closed,0.5493919744086,520.5662926289208,97784.12003502753,,,55,revenue,27.879303072016242,1.0,0.0,1000,True,False,24848.150196204806
16,2024-04-20,True,True,True,closed,2.5420772145817376,547.2966900568465,37202.3421578077,,,55,revenue,26.68503886977333,1.0,0.0,1000,True,False,35733.62768101502
12,2024-04-20,True,True,True,closed,1.6076773690110713,473.27089426273295,118244.06840867917,,5.0,25,revenue,12.93219938815541,1.0,0.0,1000,True,False,45308.09856985645
1,2024-04-20,False,False,False,closed,11.198716603846242,512.6145759092993,37447.616923212794,,,55,standby,0.0,,0.0,0,False,True,35488.35291560993
3,2024-04-20,True,True,True,open,5.087956156916729,552.6188756643944,111128.78770813851,,,55,standby,0.0,,0.0,0,False,False,38192.81786931578
4,2024-04-20,True,True,True,open,5.259279295109336,540.6682922833802,61981.01379929923,2.0,,55,standby,0.0,,0.0,0,False,False,10954.956039523495
6,2024-04-20,True,True,True,open,11.713623658233582,566.6631404274593,55581.26176411753,,,55,maintenance,0.0,,1829.4222651073073,0,False,True,17354.708074705195
13,2024-04-20,True,True,True,open,5.465917548279926,567.611177048411,80234.78078472092,3.0,,55,maintenance,0.0,,4743.4645936839715,0,False,False,7298.810945898193
17,2024-04-20,True,True,True,open,6.654860231215373,516.319032138502,118589.52116995536,,,55,maintenance,0.0,,1118.3029975815998,0,False,False,45653.551331132636
19,2024-04-20,True,True,True,open,5.125521358131538,514.1415746294206,60791.0545885865,,,55,maintenance,0.0,,3595.8943500031605,0,False,False,12144.915250236227
20,2024-04-20,True,True,True,open,6.925600169625026,481.8496222735997,64221.469600892524,,,55,maintenance,0.0,,1261.3656411212069,0,False,False,8714.500237930202
25,2024-04-20,True,True,True,open,8.925546205406485,532.1287905569708,113591.64113135404,1.0,,55,maintenance,0.0,,1216.2193142090011,0,False,True,40655.67129253132
20,2024-04-21,True,True,True,closed,11.094794003822473,492.9444162774222,64468.21179318318,,1.0,5,revenue,81.2854997620698,1.0,0.0,0,True,True,8696.756136191754
9,2024-04-21,True,True,True,closed,8.006693570432908,554.0985942820754,82468.60520270896,,7.0,35,revenue,80.66890953690836,1.0,0.0,0,True,True,9303.637273334025
18,2024-04-21,True,True,True,closed,11.818453629507367,555.6687363411435,60165.93384424235,,8.0,40,revenue,77.0987118419034,1.0,0.0,0,True,True,12999.03408513259
23,2024-04-21,True,True,True,closed,5.391272464768084,474.3995378357679,72520.74054287528,,9.0,45,revenue,76.40123819351271,1.0,0.0,1000,True,False,644.2273864996532
24,2024-04-21,True,True,True,closed,7.203779523412498,551.681325122215,86577.6773677228,,,55,revenue,72.77753534155416,1.0,0.0,1000,True,False,13412.709438347869
6,2024-04-21,True,True,True,closed,7.510297965862748,574.173438393322,55975.38988160329,,,55,revenue,70.19678175460854,1.0,0.0,1000,True,False,17189.578047771647
21,2024-04-21,True,True,True,closed,11.684280767359255,556.1654455951116,51292.19847563565,,,55,revenue,67.94164057146162,1.0,0.0,0,True,True,21872.76945373929
10,2024-04-21,True,True,True,closed,11.315220005666433,531.8815126345872,97974.22082733347,5.0,6.0,30,revenue,65.15184980379519,1.0,0.0,0,True,True,24809.252897958533
8,2024-04-21,True,True,True,closed,3.142378618807176,498.18826798936783,70806.64096569423,,,55,revenue,63.23017667188398,1.0,0.0,1000,True,False,2358.326963680709
4,2024-04-21,True,True,True,closed,3.538875634832335,544.2071679182126,62157.18706301379,,,55,revenue,56.739422134638176,1.0,0.0,1000,True,False,11007.780866361143
19,2024-04-21,True,True,True,closed,3.4886458337772104,517.6302204631978,61046.25570600723,,,55,revenue,55.298313918649825,1.0,0.0,1000,True,False,12118.712223367707
5,2024-04-21,True,True,True,closed,9.850699728454435,552.6414486006319,108939.64213372576,,3.0,15,revenue,54.459924766118625,1.0,0.0,0,True,True,35774.67420435083
25,2024-04-21,True,True,True,closed,9.530635458175365,541.6594260151461,113936.4853031854,4.0,,55,revenue,49.344328707468684,1.0,0.0,0,True,True,40771.517373810464
13,2024-04-21,True,True,True,closed,0.9656993845347381,568.5768764329458,80346.26112087883,,4.0,20,revenue,47.529685976775504,1.0,0.0,1000,True,False,7181.2931915038935
12,2024-04-21,True,True,True,closed,11.509801338414295,484.7806956011473,118725.11467781906,2.0,,55,revenue,44.69190143014355,1.0,0.0,0,True,True,45560.146748444124
17,2024-04-21,True,True,True,closed,9.896999389317749,526.2160315278198,118776.79580226932,3.0,2.0,10,revenue,44.34644866886737,1.0,0.0,0,True,True,45611.827872894384
16,2024-04-21,True,True,True,closed,5.829075168717188,553.1257652255637,37534.40861914664,,,55,revenue,43.411748162570916,1.0,0.0,1000,True,False,35630.559310228295
7,2024-04-21,True,True,True,closed,3.1250013300682045,544.5337073095095,50388.25472888273,,,55,revenue,42.849982755941646,1.0,0.0,1000,True,False,22776.713200492202
15,2024-04-21,True,True,True,closed,3.307595988288812,568.89859388546,47164.35378839595,,10.0,50,revenue,40.458932718533234,1.0,0.0,1000,True,False,26000.614140978985
3,2024-04-21,True,True,True,closed,4.544267609350257,557.1631432737447,111496.33283352143,,5.0,25,revenue,34.5285201774355,1.0,0.0,1000,True,False,38331.364904146496
1,2024-04-21,False,False,False,closed,11.108791307793314,523.7233672170927,37447.616923212794,,,55,standby,0.0,,0.0,0,False,True,35717.35100616214
2,2024-04-21,True,True,True,open,8.885276519800398,542.8333127042068,55371.09275480532,,,55,standby,0.0,,0.0,0,False,True,17793.875174569614
11,2024-04-21,True,True,True,open,4.419835667999717,567.1176883086994,38199.59689295014,,,55,standby,0.0,,0.0,0,False,False,34965.371036424796
14,2024-04-21,True,True,True,open,9.591095254326447,472.97355390279574,77903.27440831825,1.0,,55,maintenance,0.0,,1094.3514806979522,0,False,True,4738.306478943312
22,2024-04-21,True,True,True,open,9.074011545736798,585.4353348083432,67441.90657724145,,,55,maintenance,0.0,,3734.068868544698,0,False,True,5723.061352133489
8,2024-04-22,True,True,True,closed,11.168847446398786,509.3571154357666,70957.27308414193,,,55,revenue,87.64167303631929,1.0,0.0,0,True,True,2397.631262874871
22,2024-04-22,True,True,True,closed,9.188088243442365,594.6234230517856,67543.98357252525,,,55,revenue,84.27693864786652,1.0,0.0,0,True,True,5810.9207744915475
19,2024-04-22,True,True,True,closed,9.661691810064756,527.2919122732626,61505.1382822045,,5.0,25,revenue,77.88128777663229,1.0,0.0,0,True,True,11849.766064812298
2,2024-04-22,True,True,True,closed,8.702572421360184,551.535885125567,55650.900494653986,5.0,9.0,45,revenue,72.20612482543038,1.0,0.0,0,True,True,17704.00385236281
7,2024-04-22,True,True,True,closed,7.574655877051503,552.1083631865611,50623.59410313573,,,55,revenue,65.09656618476532,1.0,0.0,1000,True,False,22731.310243881067
15,2024-04-22,True,True,True,closed,10.946848807934577,579.8454426933945,47497.346847457564,,8.0,40,revenue,63.99938585902102,1.0,0.0,0,True,True,25857.557499559232
14,2024-04-22,True,True,True,closed,3.6919365345332578,476.665490437329,78044.00427639019,,,55,revenue,63.721376193722975,1.0,0.0,1000,True,False,4689.099929373391
4,2024-04-22,True,True,True,closed,4.882488726337672,549.0896566445502,62383.06864239643,,10.0,50,revenue,63.40466276532722,1.0,0.0,1000,True,False,10971.835704620367
10,2024-04-22,True,True,True,closed,7.475723379755343,539.3572360143426,98464.71163513034,,7.0,35,revenue,62.56936400081818,1.0,0.0,1000,True,False,25109.807288113545
21,2024-04-22,True,True,True,closed,5.707971032947853,561.8734166280594,51415.926626774424,,2.0,10,revenue,56.66708571099998,1.0,0.0,1000,True,False,21938.977720242372
20,2024-04-22,True,True,True,closed,2.7490627436728823,495.6934790210951,64611.9920963892,,1.0,5,revenue,55.04855758217266,1.0,0.0,1000,True,False,8742.912250627596
16,2024-04-22,True,True,True,closed,11.548764510831745,564.6745297363955,37983.26040380462,,6.0,30,revenue,54.36944068977171,1.0,0.0,0,True,True,35371.64394321218
5,2024-04-22,True,True,True,closed,11.070516263956844,563.7119648645887,109384.03161510109,,,55,revenue,54.22532579564917,1.0,0.0,0,True,True,36029.127268084296
23,2024-04-22,True,True,True,closed,0.4550815708075491,474.8546194065754,72739.19527693412,2.0,4.0,20,revenue,51.631180467538094,1.0,0.0,1000,True,False,615.7090700826811
11,2024-04-22,True,True,True,closed,4.983060108755348,572.1007484174547,38318.907578865364,,,55,revenue,39.94992950735194,1.0,0.0,1000,True,False,35035.99676815143
12,2024-04-22,True,True,True,closed,5.578113282057312,490.3588088832046,119197.44269162558,,3.0,15,revenue,32.33041966184244,1.0,0.0,1000,True,False,45842.53834460878
25,2024-04-22,True,True,True,closed,3.1740794573301856,544.8335054724763,114098.14783963482,,,55,revenue,25.098879912840466,1.0,0.0,1000,True,False,40743.24349261803
17,2024-04-22,True,True,True,closed,0.783462945727436,526.9994944735473,118975.86643436442,,,55,revenue,8.3054868557428,1.0,0.0,1000,True,False,45620.96208734762
1,2024-04-22,False,False,False,open,5.190081541735315,523.7233672170927,37447.616923212794,4.0,,55,standby,0.0,,0.0,0,False,False,35907.287423804
3,2024-04-22,False,False,False,open,5.945312659875019,557.1631432737447,111496.33283352143,,,55,standby,0.0,,0.0,0,False,False,38141.428486504636
6,2024-04-22,True,True,True,open,5.426306386319215,574.173438393322,55975.38988160329,,,55,standby,0.0,,0.0,0,False,False,17379.514465413507
9,2024-04-22,True,True,True,open,9.904848166730794,554.0985942820754,82468.60520270896,,,55,maintenance,0.0,,1115.2694470196157,0,False,True,9113.700855692165
13,2024-04-22,True,True,True,open,8.776082190277522,568.5768764329458,80346.26112087883,,,55,maintenance,0.0,,3484.2545130353947,0,False,True,6991.356773862033
18,2024-04-22,True,True,True,open,6.392010153720168,555.6687363411435,60165.93384424235,1.0,,55,maintenance,0.0,,2496.1307483257588,0,False,False,13188.97050277445
24,2024-04-22,True,True,True,open,4.876098284129311,551.681325122215,86577.6773677228,3.0,,55,maintenance,0.0,,3329.2883250166788,0,False,False,13222.773020706009
22,2024-04-23,True,True,True,closed,8.897100087130882,603.5205231389165,67935.41004491482,,6.0,30,revenue,84.18907922550845,1.0,0.0,0,True,True,5651.454339936638
13,2024-04-23,True,True,True,closed,9.916410155170333,578.4932865881161,80639.13126986437,,10.0,50,revenue,83.00864322613796,1.0,0.0,0,True,True,7052.266885012912
24,2024-04-23,True,True,True,closed,10.077174868179876,561.7584999903949,87052.30818032102,,7.0,35,revenue,76.777226979294,1.0,0.0,0,True,True,13465.44379546956
14,2024-04-23,True,True,True,closed,6.185451893814715,482.85094233114376,78362.64877571365,,,55,revenue,76.23815953970018,1.0,0.0,1000,True,False,4775.784390862187
23,2024-04-23,True,True,True,closed,4.511085136716531,479.36570454329194,72942.62725750804,5.0,1.0,5,revenue,71.93971661349997,1.0,0.0,1000,True,False,644.2371273434255
9,2024-04-23,True,True,True,closed,5.8410418351301825,559.9396361172056,82685.82135820486,3.0,3.0,15,revenue,70.09150831995875,1.0,0.0,1000,True,False,9098.9569733534
8,2024-04-23,True,True,True,closed,4.410900596361459,513.7680160321281,71397.76972955665,,,55,revenue,69.65687171893242,1.0,0.0,1000,True,False,2189.0946552948153
21,2024-04-23,True,True,True,closed,9.602131827828115,571.4755484558875,51769.50419857565,,8.0,40,revenue,68.06102227975762,1.0,0.0,0,True,True,21817.360186275815
7,2024-04-23,True,True,True,closed,11.703850072551365,563.8122132591125,50872.773464092905,,,55,revenue,67.26868975611893,1.0,0.0,0,True,True,22714.090920758557
19,2024-04-23,True,True,True,closed,4.335667344296892,531.6275796175595,61893.07049320359,,2.0,10,revenue,59.82857065667217,1.0,0.0,1000,True,False,11693.793891647874
20,2024-04-23,True,True,True,closed,3.571129912455209,499.2646089335503,65025.550895156,,,55,revenue,59.112737311648445,1.0,0.0,1000,True,False,8561.313489695465
4,2024-04-23,True,True,True,closed,2.652998251261139,551.7426548958114,62559.36443568605,,4.0,20,revenue,52.293155551685324,1.0,0.0,1000,True,False,11027.499949165409
6,2024-04-23,True,True,True,closed,3.905031990495658,578.0784703838177,56392.149692433224,,,55,revenue,52.14564548706478,1.0,0.0,1000,True,False,17194.714692418238
25,2024-04-23,True,True,True,closed,9.196716672806392,554.0302221452827,114238.17853658301,,,55,revenue,49.25675650738197,1.0,0.0,0,True,True,40651.31415173155
18,2024-04-23,True,True,True,closed,2.1129433298460882,557.7816796709895,60413.23373367239,,9.0,45,revenue,47.375746146455995,1.0,0.0,1000,True,False,13173.630651179075
5,2024-04-23,True,True,True,closed,5.151299424265892,568.8632642888546,109722.10255671176,2.0,5.0,25,revenue,39.727369853245165,1.0,0.0,1000,True,False,36135.2381718603
11,2024-04-23,True,True,True,closed,4.573626646687261,576.6743750641419,38553.11971284299,,,55,revenue,37.832136465284876,1.0,0.0,1000,True,False,35033.74467200847
